race_id,athlete_id,swim,t1,bike,t2,run,overall,notes
580132,173175,00:28:12,00:02:27,01:11:26,00:01:27,00:50:56,02:34:28,Emilia Lindström has incorrectly formatted bike split; recalculated from other splits
677475,123682,00:09:03,00:00:55,00:27:10,00:00:24,00:15:36,00:53:08,Maciej Bruzdziak swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,141545,00:09:02,00:00:51,00:27:16,00:00:24,00:17:28,00:55:01,Mateusz Gluszkowski swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,143337,00:10:07,00:00:47,00:28:04,00:00:26,00:15:39,00:55:03,Kamil Kulik swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,180819,00:09:51,00:00:50,00:28:18,00:00:30,00:15:44,00:55:13,Jakub Suchan swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,170009,00:09:57,00:00:51,00:28:11,00:00:25,00:16:28,00:55:52,Kacper Serwiński swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,167350,00:09:54,00:00:53,00:28:14,00:00:27,00:17:15,00:56:43,Stanisław Ptaszyński swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,124408,00:09:42,00:00:52,00:29:35,00:00:25,00:16:58,00:57:32,Adrian Wilk swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,148436,00:10:09,00:00:51,00:29:36,00:00:30,00:17:10,00:58:16,Karol Janicki swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,160314,00:10:12,00:00:52,00:29:30,00:00:28,00:17:24,00:58:26,Tymon Horsten swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,181590,00:09:54,00:00:59,00:29:17,00:00:28,00:17:55,00:58:33,Jakub Maliszewski swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,182757,00:10:19,00:00:56,00:30:24,00:00:31,00:17:32,00:59:42,Igor Soborski swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,161435,00:10:10,00:00:54,00:30:22,00:00:30,00:18:16,01:00:12,Wiktor Zasada swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,187693,00:10:09,00:00:56,00:00:00,00:00:00,00:00:00,01:00:17,Łukasz Waniewski swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,13365,00:10:09,00:01:00,00:31:07,00:00:34,00:17:40,01:00:30,Bartosz Smeda swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,202162,00:10:51,00:00:59,00:30:46,00:00:26,00:17:34,01:00:36,Bartek Kantarowski swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,71748,00:10:49,00:01:01,00:30:47,00:00:25,00:17:38,01:00:40,Robert Czysz swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,178011,00:11:07,00:00:57,00:30:53,00:00:26,00:17:25,01:00:48,Mateusz Majak swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,187074,00:10:08,00:00:59,00:31:10,00:00:30,00:18:02,01:00:49,Tymoteusz Jarząb swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,194946,00:10:21,00:00:56,00:30:17,00:00:30,00:19:03,01:01:07,Patryk Mościcki-Zanchi swim parsed as HH:MM:SS instead of MM:SS; divided by 60
677475,195922,00:11:01,00:01:00,00:30:54,00:00:27,00:18:07,01:01:29,Wiktor Jankowiak swim parsed as HH:MM:SS instead of MM:SS; divided by 60
365039516,1669910297,00:24:14,00:02:46,02:04:47,00:01:14,01:09:02,03:42:05,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,482667360,00:22:47,00:02:50,02:07:10,00:01:21,01:10:09,03:44:19,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,11535,00:22:47,00:03:03,02:08:50,00:01:27,01:08:37,03:44:46,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,2095757374,00:22:54,00:02:47,02:06:09,00:01:32,01:13:06,03:46:30,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1169315407,00:22:43,00:02:46,02:09:03,00:01:36,01:11:00,03:47:10,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,90121216,00:22:53,00:03:00,02:08:53,00:01:32,01:11:54,03:48:13,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,30653,00:24:10,00:03:11,02:09:48,00:01:35,01:12:05,03:50:50,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1911687199,00:22:47,00:02:56,02:08:58,00:01:38,01:16:23,03:52:44,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,115647,00:22:51,00:02:43,02:09:10,00:01:32,01:16:40,03:52:58,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,117780817,00:25:32,00:02:44,02:10:26,00:01:37,01:13:11,03:53:31,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,994885070,00:22:50,00:03:04,02:08:47,00:01:25,01:17:55,03:54:03,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1881838512,00:24:22,00:03:12,02:14:16,00:01:28,01:11:01,03:54:22,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1788354507,00:23:36,00:03:06,02:11:37,00:02:15,01:14:42,03:55:19,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,246873728,00:22:58,00:02:55,02:12:07,00:01:27,01:16:16,03:55:45,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1333014393,00:24:20,00:03:20,02:13:40,00:01:48,01:13:42,03:56:53,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,172077,00:24:28,00:03:18,02:11:01,00:01:41,01:16:42,03:57:13,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1582597081,00:24:20,00:03:18,02:13:38,00:01:41,01:14:19,03:57:17,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,2095101540,00:27:01,00:03:31,02:14:57,00:01:38,01:10:37,03:57:46,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,652042535,00:23:50,00:03:27,02:14:00,00:01:26,01:15:10,03:57:55,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,965429184,00:27:22,00:02:45,02:14:22,00:01:33,01:12:27,03:58:32,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,271817108,00:25:37,00:03:13,02:13:01,00:01:40,01:15:31,03:59:04,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1849277190,00:25:43,00:03:10,02:15:29,00:01:42,01:14:55,04:01:01,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,342865722,00:24:21,00:03:26,02:13:27,00:02:10,01:18:21,04:01:47,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,832042312,00:25:39,00:03:12,02:17:28,00:02:02,01:14:34,04:02:57,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1210780551,00:28:23,00:03:47,02:19:24,00:02:25,01:13:32,04:07:33,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1293729965,00:31:30,00:03:56,02:21:20,00:02:08,01:41:09,04:40:05,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1168511565,00:24:13,00:03:25,00:00:00,00:00:00,00:00:00,00:00:00,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1324132031,00:22:46,00:02:46,00:00:00,00:00:00,00:00:00,00:00:00,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1949751381,00:23:18,00:03:17,01:46:15,00:04:13,00:00:00,00:00:00,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,1971765750,00:25:36,00:03:01,00:00:00,00:00:00,00:00:00,00:00:00,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
365039516,2061308032,00:24:17,00:03:06,02:04:31,00:01:31,00:00:00,00:00:00,Challenge Mogan-Gran Canaria 2025: PTO source rendered transitions H:MM:SS not MM:SS
1973,5327,00:00:00,00:00:00,01:21:56,00:00:00,00:32:13,01:54:09,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5776,00:00:00,00:00:00,01:21:58,00:00:00,00:32:39,01:54:38,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5758,00:00:00,00:00:00,01:22:02,00:00:00,00:32:43,01:54:44,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5951,00:00:00,00:00:00,01:22:49,00:00:00,00:32:31,01:55:20,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5743,00:00:00,00:00:00,01:23:42,00:00:00,00:31:59,01:55:40,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6349,00:00:00,00:00:00,01:22:53,00:00:00,00:33:21,01:56:14,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5303,00:00:00,00:00:00,01:21:58,00:00:00,00:34:48,01:56:46,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6375,00:00:00,00:00:00,01:22:57,00:00:00,00:34:06,01:57:02,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,5866,00:21:19,00:00:00,01:01:37,00:00:00,00:34:27,01:57:23,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6361,00:00:00,00:00:00,01:23:42,00:00:00,00:33:42,01:57:23,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6376,00:00:00,00:00:00,01:22:58,00:00:00,00:34:46,01:57:45,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6374,00:00:00,00:00:00,01:22:53,00:00:00,00:35:20,01:58:13,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6351,00:00:00,00:00:00,01:23:41,00:00:00,00:34:35,01:58:15,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6364,00:00:00,00:00:00,01:22:05,00:00:00,00:36:14,01:58:19,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6356,00:00:00,00:00:00,01:22:05,00:00:00,00:38:15,02:00:20,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6368,00:20:33,00:00:00,01:01:33,00:00:00,00:38:24,02:00:29,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6363,00:00:00,00:00:00,01:23:01,00:00:00,00:37:53,02:00:54,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6367,00:21:50,00:00:00,01:01:55,00:00:00,00:37:10,02:00:56,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6352,00:21:34,00:00:00,01:02:09,00:00:00,00:37:35,02:01:18,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6369,00:00:00,00:00:00,01:23:44,00:00:00,00:40:51,02:04:36,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6362,00:00:00,00:00:00,01:28:44,00:00:00,00:36:37,02:05:21,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6855,00:00:00,00:00:00,01:28:47,00:00:00,00:36:55,02:05:42,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6858,00:00:00,00:00:00,01:23:48,00:00:00,00:42:04,02:05:52,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6402,00:21:56,00:00:00,01:07:22,00:00:00,00:37:16,02:06:35,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6859,00:26:15,00:00:00,01:06:23,00:00:00,00:35:07,02:07:45,Race 1973: restore real swim - auto MAD wrongly flagged because field median was the swim==overall bug
1973,6389,00:00:00,00:00:00,01:28:43,00:00:00,00:39:02,02:07:45,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6856,00:00:00,00:00:00,01:32:53,00:00:00,00:35:23,02:08:16,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6372,00:00:00,00:00:00,01:28:59,00:00:00,00:42:25,02:11:24,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6359,00:00:00,00:00:00,01:30:23,00:00:00,00:41:15,02:11:38,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1973,6354,00:00:00,00:00:00,01:35:40,00:00:00,00:36:36,02:12:16,Race 1973: source had swim_s = overall_s for most finishers; zero out the bogus swim
1975234367,1812042395,00:28:17,00:03:02,00:00:00,00:00:00,00:00:00,00:00:00,Anna Bergsten DNF — preserve swim and T1; auto-corr cascade zeroed the real swim time
677299,149968,00:09:23,00:00:30,00:28:25,00:00:35,00:15:55,00:54:48,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,165500,00:09:13,00:00:29,00:28:37,00:00:32,00:16:07,00:54:58,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,135074,00:09:39,00:00:31,00:28:32,00:00:40,00:15:45,00:55:07,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,144817,00:09:20,00:00:32,00:28:26,00:00:38,00:16:19,00:55:15,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,106804,00:09:08,00:00:31,00:28:39,00:00:35,00:16:26,00:55:19,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,139819,00:09:12,00:00:32,00:28:35,00:00:41,00:16:24,00:55:24,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,106431,00:09:43,00:00:30,00:28:29,00:00:36,00:16:16,00:55:34,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,119074,00:09:45,00:00:29,00:28:25,00:00:39,00:16:36,00:55:54,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,102728,00:09:32,00:00:30,00:28:38,00:00:36,00:16:38,00:55:54,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,179295,00:09:17,00:00:29,00:28:34,00:00:35,00:17:12,00:56:07,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,103075,00:09:12,00:00:36,00:28:33,00:00:37,00:17:13,00:56:11,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,116814,00:09:24,00:00:30,00:28:24,00:00:38,00:17:20,00:56:16,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,40710,00:09:24,00:00:33,00:28:19,00:00:42,00:17:26,00:56:24,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,73393,00:09:38,00:00:32,00:28:34,00:00:37,00:17:04,00:56:25,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,163859,00:09:40,00:00:29,00:28:36,00:00:39,00:17:04,00:56:28,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,179297,00:09:42,00:00:34,00:28:37,00:00:40,00:17:04,00:56:37,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,103764,00:09:24,00:00:32,00:28:23,00:00:40,00:17:49,00:56:48,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,98198,00:09:19,00:00:32,00:28:31,00:00:38,00:17:58,00:56:58,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,169330,00:09:43,00:00:31,00:27:57,00:00:33,00:18:20,00:57:04,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,124523,00:09:45,00:00:31,00:28:31,00:00:40,00:17:43,00:57:10,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,185442,00:09:40,00:00:31,00:28:35,00:00:39,00:17:51,00:57:16,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,106994,00:09:21,00:00:32,00:28:31,00:00:42,00:18:18,00:57:24,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,198937,00:09:17,00:00:33,00:28:34,00:00:37,00:18:38,00:57:39,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,102726,00:09:45,00:00:29,00:28:32,00:00:39,00:18:18,00:57:43,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,167758,00:09:52,00:00:31,00:28:21,00:00:38,00:18:26,00:57:48,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,106181,00:09:37,00:00:31,00:28:37,00:00:40,00:18:25,00:57:50,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,186149,00:09:35,00:00:37,00:28:33,00:00:45,00:18:24,00:57:54,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,186340,00:09:08,00:00:33,00:28:41,00:00:36,00:18:58,00:57:56,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,186587,00:09:43,00:00:30,00:28:37,00:00:39,00:18:29,00:57:58,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,142188,00:09:22,00:00:32,00:28:30,00:00:40,00:19:09,00:58:13,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,81152,00:10:19,00:00:31,00:29:20,00:00:40,00:17:35,00:58:25,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,150924,00:10:05,00:00:36,00:29:28,00:00:36,00:17:44,00:58:29,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,141386,00:10:10,00:00:32,00:29:29,00:00:43,00:17:50,00:58:44,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,84890,00:10:06,00:00:31,00:29:33,00:00:37,00:18:05,00:58:52,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,124922,00:09:14,00:00:30,00:28:36,00:00:41,00:19:57,00:58:58,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,182688,00:10:21,00:00:29,00:29:24,00:00:35,00:18:45,00:59:34,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,136602,00:09:32,00:00:32,00:28:46,00:00:42,00:20:09,00:59:41,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
677299,196897,00:09:30,00:00:33,00:28:41,00:00:39,00:20:30,00:59:53,Overall time has trailing :00 appended (race 677299 ingest quirk); corrected by dropping the extra field
672658,124408,00:18:41,00:00:53,01:05:17,00:00:24,00:37:55,02:03:10,Bike split missing 1h prefix
672658,150060,00:18:43,00:00:53,01:05:13,00:00:23,00:44:09,02:09:21,Bike split missing 1h prefix
672658,160316,00:19:52,00:00:51,01:07:19,00:01:00,00:42:42,02:11:44,Bike split missing 1h prefix
672658,194946,00:20:45,00:01:02,01:07:04,00:00:28,00:44:13,02:13:32,Bike split missing 1h prefix
672658,160963,00:19:49,00:00:57,01:09:33,00:00:29,00:45:24,02:16:12,Bike split missing 1h prefix
